,reward,actor loss,mean qsa,mean action,episodes,critic loss,max qsa,mean frequency,duration
0,-135.16250455571017,0.0,-0.1275174468755722,-0.018495170399546623,0,0.0,-0.1271008402109146,240.28361973748557,199
1,-149.76921805179714,100.38225555419922,-0.8047584891319275,1.7602591321215413,1,0.03981143981218338,-0.127588152885437,40.356378431517065,199
2,-148.11702853142887,122.11740112304688,-1.0794901847839355,1.5013062177202343,2,0.009794958867132664,-0.47668251395225525,39.87294798139774,199
3,-145.31395902231293,132.2481231689453,-1.0529464483261108,2.2344162523131446,3,0.0013971857260912657,-0.38794028759002686,39.405221445389685,199
4,-138.53115532004026,140.48692321777344,-1.0775070190429688,2.1960205502938805,4,0.0008804007666185498,-0.36058834195137024,40.61112004084273,199
5,-121.67564674437186,147.49972534179688,-1.0105457305908203,1.9996991157531738,5,0.0009333495981991291,-0.5458031296730042,39.637451642735606,199
6,-145.93074274709997,153.8707275390625,-1.1225745677947998,1.8476734407723658,6,0.0011612214148044586,-0.6028226613998413,39.09503150091819,199
7,-163.13094176998882,163.48158264160156,-1.4315513372421265,2.211453934529484,7,0.00165285833645612,-0.4997206926345825,38.85403569799874,199
8,-157.80815055767036,175.78668212890625,-1.4188354015350342,-0.7698833265005367,8,0.001586636994034052,-1.0973502397537231,38.836608401251986,199
9,-107.95415365377835,187.8213348388672,-1.2040963172912598,-0.7025571355028014,9,0.0016350813675671816,-0.39852267503738403,38.86409635613886,199
10,-161.8087582576523,195.59759521484375,-1.6298770904541016,1.4602628946304321,10,0.0021116314455866814,-1.4557294845581055,40.29736194478862,199
11,-160.2301337743001,209.3468780517578,-1.7203220129013062,0.9346191787623701,11,0.002520436653867364,-1.142566442489624,39.548929245686644,199
12,-111.62738497382324,222.91798400878906,-1.4565279483795166,-0.5584390500219425,12,0.003304022364318371,-0.41919946670532227,39.656380854274346,199
13,-100.83960499226092,233.79542541503906,-1.4390140771865845,-1.0327914507387959,13,0.003327548736706376,-0.4921368956565857,39.34314630887206,199
14,-157.68892847442015,243.72189331054688,-2.043998956680298,0.9168692326626651,14,0.003649220336228609,-1.3149281740188599,38.478884327331976,199
15,-148.18398448837644,259.3208923339844,-2.0939364433288574,0.4554287791252136,15,0.005128275603055954,-1.116358995437622,39.67254487699525,199
16,-161.7613941241738,274.6163635253906,-2.2969157695770264,1.7251172065398077,16,0.004958729259669781,-1.8730545043945312,38.92920778983855,199
17,-156.10135888971237,290.6985168457031,-2.384087085723877,1.886921179327929,17,0.0060421172529459,-2.0366322994232178,39.21668747089217,199
18,-148.43841974124112,306.1117248535156,-2.469393253326416,0.6110360512457855,18,0.005907347425818443,-1.478535532951355,38.67847395976143,199
19,-155.54967976020652,324.0948181152344,-2.641066074371338,1.5838021620755567,19,0.007682856637984514,-1.792563557624817,39.52065862552374,199
20,-125.11809752974982,337.7958679199219,-2.4097306728363037,0.6432374119758606,20,0.008375539444386959,-0.4548344612121582,38.42518937503234,199
21,-154.0582385716067,354.13433837890625,-2.8998260498046875,1.9090979858664454,21,0.009839245118200779,-2.1372907161712646,38.733290355072626,199
22,-105.85444537712547,372.4599609375,-2.3163795471191406,0.19030908865291546,22,0.007581740152090788,-0.47469082474708557,37.74381633812392,199
23,-118.4147883557927,384.5205078125,-2.632516860961914,0.3109870395785363,23,0.008482709527015686,-0.5503203868865967,39.7911521895848,199
24,-86.21296804277559,399.090087890625,-2.1752312183380127,-0.0357349941894697,24,0.009027611464262009,-0.5123512744903564,38.31608032756606,199
25,-144.74059476201165,408.48687744140625,-3.3160173892974854,1.2179059982299805,25,0.011717738583683968,-1.1663943529129028,40.047467404905284,199
26,-158.48094630654776,425.91204833984375,-3.642820119857788,1.6636211820978122,26,0.010885953903198242,-2.7439751625061035,41.04999493596877,199
27,-152.89410826059012,445.6114807128906,-3.7094438076019287,2.379966967501904,27,0.012373186647891998,-3.090731382369995,39.159474252004856,199
28,-151.91646278078338,461.1983337402344,-3.8326704502105713,1.7085879853700807,28,0.01270714495331049,-2.56303071975708,40.674492597379896,199
29,-143.60749225235872,476.6277160644531,-3.8114092350006104,1.927452169280912,29,0.01604970544576645,-1.920514464378357,39.566701271057056,199
30,-140.45519444280063,495.41534423828125,-3.912865161895752,1.9278324842453003,30,0.0132222268730402,-2.167510747909546,41.19306680528955,199
31,-153.4144591485369,510.0754699707031,-4.271290302276611,1.971957846017527,31,0.01599985361099243,-3.1127007007598877,39.77685773424714,199
32,-137.51533499065647,528.0358276367188,-4.126669406890869,1.6698197755047175,32,0.013744037598371506,-0.6552666425704956,41.65961734700587,199
33,-145.48353508730398,543.8228759765625,-4.42469596862793,1.5174783846143096,33,0.014794668182730675,-0.9269407987594604,40.648125366630275,199
34,-163.16818981223813,558.63671875,-4.956050395965576,0.5611769779520104,34,0.018237512558698654,-3.46319842338562,41.82495016497864,199
35,-151.46561670640486,575.8019409179688,-5.0936150550842285,-1.567177653312683,35,0.01843288727104664,-3.681403160095215,40.45303370130335,199
36,-157.9867364558781,593.3582153320312,-5.28252649307251,-1.8853050177538697,36,0.017556369304656982,-4.4693803787231445,38.32907182263473,199
37,-143.42967415539172,612.0031127929688,-4.988353252410889,-1.439319875488663,37,0.018761320039629936,-0.8719724416732788,39.01204756073168,199
38,-144.50560373938097,627.4761962890625,-5.128077507019043,-1.3704430330800592,38,0.02108813263475895,-0.7739090323448181,39.78411709939769,199
39,-155.72535264021298,646.573486328125,-5.590755462646484,-1.2645794954839422,39,0.01913624070584774,-4.128637790679932,40.339990575443835,199
40,-146.17390030071363,664.447021484375,-5.559111595153809,-1.6557236909866333,40,0.024048887193202972,-2.865015745162964,38.633687484427725,199
41,-149.64462121118765,680.0118408203125,-5.7261271476745605,-1.3437735426711273,41,0.021156184375286102,-3.1700406074523926,38.78923840117928,199
42,-157.566982335552,697.7709350585938,-6.115294456481934,-1.664478457295053,42,0.020534120500087738,-4.923571586608887,39.00259962187252,199
43,-150.63565929164895,712.5673828125,-5.96859073638916,-0.49086884520728497,43,0.02273412048816681,-4.6006269454956055,39.776283137383025,199
44,-153.35524387336883,728.7459106445312,-6.261115074157715,-1.3192538283595407,44,0.028537429869174957,-4.49035120010376,38.88751884650071,199
45,-141.18260289061794,747.14501953125,-6.070123672485352,-1.5377095937728882,45,0.027881119400262833,-2.277714729309082,39.13457810028908,199
46,-141.94400049793413,762.7763671875,-6.177341938018799,-0.18515619521757276,46,0.02698526345193386,-2.483750104904175,38.912225038140235,199
47,-143.8742737170792,776.7217407226562,-6.384435176849365,-0.2756195099668019,47,0.02783236652612686,-4.532999038696289,39.762691100622746,199
48,-144.05319975777863,794.1884155273438,-6.470208168029785,0.27820798660213386,48,0.026351843029260635,-3.656144142150879,40.438977149510244,199
49,-153.275666954885,811.1121215820312,-6.859167575836182,1.3393287147553568,49,0.028137067332863808,-4.984399318695068,40.06441099617555,199
50,-100.14403292086374,825.4426879882812,-5.03403902053833,-0.10950206220149994,50,0.026137463748455048,-1.2840067148208618,38.54676770136027,199
51,-67.62068280411555,839.2440185546875,-3.7441699504852295,-0.06700483954459151,51,0.03180984407663345,-0.7349628806114197,39.43657217587402,199
52,-115.61755375489325,843.6820068359375,-5.788663864135742,0.12339261368153476,52,0.03387770801782608,-3.390104293823242,39.42930034488376,199
53,-127.32508973721986,856.7060546875,-6.314321994781494,-0.32443200400592187,53,0.03180667385458946,-3.059282064437866,38.55703122364397,199
54,-13.428551395795703,865.8677978515625,-1.29438054561615,0.533342585237018,54,0.029760494828224182,-0.47799018025398254,38.89473160204402,199
55,-93.56899533983012,869.7277221679688,-5.0867462158203125,-0.3159094452857971,55,0.028164701536297798,-1.5305691957473755,36.619720687714945,199
56,-52.50633858443045,880.720458984375,-3.085087299346924,-0.2271703265376424,56,0.02846132405102253,-0.49253955483436584,40.040089437099695,199
57,-52.55554986344314,884.4053344726562,-3.2218053340911865,0.1543940633858247,57,0.029659666121006012,-0.4673589766025543,40.2952634728456,199
58,-78.65291892796382,890.1279907226562,-4.41376256942749,0.72423431041467,58,0.03003104217350483,-0.44294700026512146,40.869362154372126,199
